"","Scientific_Name","Common_Name","Class","PresentInLPI","PresentInRL","Population_Trend","IUCN_Category","IUCN_Criteria","Generation_Length_Years","Generation_Length_Days","PercentDecrease10YMin","PercentDecreaseMin","PercentDecrease3GMin","PercentDecrease10YMid","PercentDecreaseMid","PercentDecrease3GMid","PercentDecrease10YMax","PercentDecreaseMax","PercentDecrease3GMax","Lambda10YMin","LambdaMin","Lambda3GMin","Lambda10YMid","LambdaMid","Lambda3GMid","Lambda10YMax","LambdaMax","Lambda3GMax","ExLambda10YMin","ExLambdaMin","ExLambda3GMin","ExLambda10YMid","ExLambdaMid","ExLambda3GMid","ExLambda10YMax","ExLambdaMax","ExLambda3GMax"
"256","Prinia cinereocapilla","Grey-crowned Prinia","aves",FALSE,TRUE,"Decreasing","VU","A2c+3c+4c",2.240723315,818.42419080375,3.50389048801824,3.50389048801824,5.16764098989614,4.90109037786124,4.90109037786124,7.20307081060578,6.51175273797047,6.51175273797047,9.5314344238128,0.964961095119818,0.964961095119818,0.948323590101039,0.950989096221388,0.950989096221388,0.927969291893942,0.934882472620295,0.934882472620295,0.904685655761872,-0.0356674943938732,-0.0356674943938732,-0.0530594952012527,-0.0502526820951295,-0.0502526820951295,-0.0747566373749713,-0.0673344553263765,-0.0673344553263765,-0.1001677373189
"257","Prioniturus platenae","Blue-headed Racquet-tail","aves",FALSE,TRUE,"Decreasing","VU","A2cd+3cd+4cd;B1ab(ii,iii,v)",4.075501209,1488.57681658725,3.50389048801824,2.87508733079054,2.87508733079054,4.90109037786124,4.02682235650251,4.02682235650251,6.51175273797047,5.3583503192705,5.3583503192705,0.964961095119818,0.971249126692095,0.971249126692095,0.950989096221388,0.959731776434975,0.959731776434975,0.934882472620295,0.946416496807295,0.946416496807295,-0.0356674943938732,-0.0291722764594026,-0.0291722764594026,-0.0502526820951295,-0.0411014331064816,-0.0411014331064816,-0.0673344553263765,-0.0550725353548178,-0.0550725353548178
"258","Procnias nudicollis","Bare-throated Bellbird","aves",FALSE,TRUE,"Decreasing","VU","A2cd+3cd+4cd",5.754975502,2102.0048021055,3.50389048801824,2.04469982871127,2.04469982871127,4.90109037786124,2.86872805420466,2.86872805420466,6.51175273797047,3.82499826890291,3.82499826890291,0.964961095119818,0.979553001712887,0.979553001712887,0.950989096221388,0.971312719457953,0.971312719457953,0.934882472620295,0.961750017310971,0.961750017310971,-0.0356674943938732,-0.0206589320733441,-0.0206589320733441,-0.0502526820951295,-0.0291068033667364,-0.0291068033667364,-0.0673344553263765,-0.0390007193502829,-0.0390007193502829
"259","Procnias tricarunculatus","Three-wattled Bellbird","aves",FALSE,TRUE,"Decreasing","VU","A2c+3c+4c",5.407613187,1975.13071655175,3.50389048801824,2.17460449682526,2.17460449682526,4.90109037786124,3.05016458502387,3.05016458502387,6.51175273797047,4.065638374484,4.065638374484,0.964961095119818,0.978253955031747,0.978253955031747,0.950989096221388,0.969498354149761,0.969498354149761,0.934882472620295,0.95934361625516,0.95934361625516,-0.0356674943938732,-0.0219859749335243,-0.0219859749335243,-0.0502526820951295,-0.0309765019287609,-0.0309765019287609,-0.0673344553263765,-0.0415059614398517,-0.0415059614398517
"260","Psittacula longicauda","Long-tailed Parakeet","aves",FALSE,TRUE,"Decreasing","VU","A2cd+3cd+4cd",6.73451321,2459.7809499525,3.50389048801824,1.74991616255121,1.74991616255121,4.90109037786124,2.4566417546097,2.4566417546097,6.51175273797047,3.27787881489838,3.27787881489838,0.964961095119818,0.982500838374488,0.982500838374488,0.950989096221388,0.975433582453903,0.975433582453903,0.934882472620295,0.967221211851016,0.967221211851016,-0.0356674943938732,-0.017654081931718,-0.017654081931718,-0.0502526820951295,-0.0248732068812883,-0.0248732068812883,-0.0673344553263765,-0.0333280487278538,-0.0333280487278538
"261","Psittacus erithacus","Grey Parrot","aves",TRUE,TRUE,"Decreasing","EN","A2bcd+3bcd+4bcd",11.29886078,4126.908899895,6.69670084631926,2.02412205738466,2.02412205738466,9.8381456326306,3.00908373926229,3.00908373926229,14.449622653224,4.49976219930542,4.49976219930542,0.933032991536807,0.979758779426153,0.979758779426153,0.901618543673694,0.969909162607377,0.969909162607377,0.85550377346776,0.955002378006946,0.955002378006946,-0.0693147180559945,-0.0204488810584892,-0.0204488810584892,-0.103563748950672,-0.030552858666362,-0.030552858666362,-0.156064774826466,-0.0460414484448779,-0.0460414484448779
"262","Psittacus timneh","Timneh Parrot","aves",FALSE,TRUE,"Decreasing","EN","A2bcd+3bcd+4bcd",11.3389758,4141.56091095,6.69670084631926,2.01703383055852,2.01703383055852,9.8381456326306,2.99859943612433,2.99859943612433,14.449622653224,4.48420533777443,4.48420533777443,0.933032991536807,0.979829661694415,0.979829661694415,0.901618543673694,0.970014005638757,0.970014005638757,0.85550377346776,0.955157946622256,0.955157946622256,-0.0693147180559945,-0.0203765370225632,-0.0203765370225632,-0.103563748950672,-0.0304447687861051,-0.0304447687861051,-0.156064774826466,-0.0458785630434296,-0.0458785630434296
"263","Psittrichas fulgidus","Pesquet's Parrot","aves",FALSE,TRUE,"Decreasing","VU","A2bcd+3bcd+4bcd",7.936644383,2898.85936089075,3.50389048801824,1.48684467252741,1.48684467252741,4.90109037786124,2.08845957005879,2.08845957005879,6.51175273797047,2.78838492848047,2.78838492848047,0.964961095119818,0.985131553274726,0.985131553274726,0.950989096221388,0.979115404299412,0.979115404299412,0.934882472620295,0.972116150715195,0.972116150715195,-0.0356674943938732,-0.0149800901038529,-0.0149800901038529,-0.0502526820951295,-0.0211057636242209,-0.0211057636242209,-0.0673344553263765,-0.0282799850402791,-0.0282799850402791
"264","Pterodroma axillaris","Chatham Petrel","aves",FALSE,TRUE,"Increasing","VU","A2be+4be; D2",9.661686759,3528.93108872475,3.50389048801824,1.22300725661438,1.22300725661438,4.90109037786124,1.7188014031047,1.7188014031047,6.51175273797047,2.29629889529636,2.29629889529636,0.964961095119818,0.987769927433856,0.987769927433856,0.950989096221388,0.982811985968953,0.982811985968953,0.934882472620295,0.977037011047036,0.977037011047036,-0.0356674943938732,-0.0123054753217732,-0.0123054753217732,-0.0502526820951295,-0.0173374426738749,-0.0173374426738749,-0.0673344553263765,-0.0232307453159955,-0.0232307453159955
"265","Pterodroma cookii","Cook's Petrel","aves",FALSE,TRUE,"Increasing","VU","A2e; D2",9.262591824,3383.161663716,3.50389048801824,1.2753652213778,1.2753652213778,4.90109037786124,1.79219141704994,1.79219141704994,6.51175273797047,2.39404523787831,2.39404523787831,0.964961095119818,0.987246347786222,0.987246347786222,0.950989096221388,0.982078085829501,0.982078085829501,0.934882472620295,0.976059547621217,0.976059547621217,-0.0356674943938732,-0.0128356782031053,-0.0128356782031053,-0.0502526820951295,-0.0180844566510069,-0.0180844566510069,-0.0673344553263765,-0.0242316825232107,-0.0242316825232107
"266","Pterodroma magentae","Magenta Petrel","aves",FALSE,TRUE,"Increasing","CR","A2ce",14.74783065,5386.6451449125,14.8660077479215,3.57231418499272,3.57231418499272,20.1786754970349,4.96649865484374,4.96649865484374,36.9042655519807,9.88530617619675,9.88530617619675,0.851339922520785,0.964276858150073,0.964276858150073,0.798213245029651,0.950335013451563,0.950335013451563,0.630957344480193,0.901146938238032,0.901146938238032,-0.16094379124341,-0.0363768283537146,-0.0363768283537146,-0.225379492882461,-0.0509407108139577,-0.0509407108139577,-0.46051701859881,-0.104086951165438,-0.104086951165438
"267","Pterodroma phaeopygia","Galapagos Petrel","aves",FALSE,TRUE,"Decreasing","CR","A2bce",11.70197473,4274.1462701325,14.8660077479215,4.48101803401433,4.48101803401433,20.1786754970349,6.21824383435734,6.21824383435734,36.9042655519807,12.2939487284683,12.2939487284683,0.851339922520785,0.955189819659857,0.955189819659857,0.798213245029651,0.937817561656427,0.937817561656427,0.630957344480193,0.877060512715317,0.877060512715317,-0.16094379124341,-0.045845194210627,-0.045845194210627,-0.225379492882461,-0.0641998460609282,-0.0641998460609282,-0.46051701859881,-0.131179289314932,-0.131179289314932
"268","Ptilocichla falcata","Falcated Wren-babbler","aves",FALSE,TRUE,"Decreasing","VU","A2c+3c+4c;B1ab(i,ii,iii,iv,v)",3.063518952,1118.950297218,3.50389048801824,3.50389048801824,3.80654347908451,4.90109037786124,4.90109037786124,5.32106068314345,6.51175273797047,6.51175273797047,7.0645320290212,0.964961095119818,0.964961095119818,0.961934565209155,0.950989096221388,0.950989096221388,0.946789393168565,0.934882472620295,0.934882472620295,0.929354679709788,-0.0356674943938732,-0.0356674943938732,-0.0388088501629669,-0.0502526820951295,-0.0502526820951295,-0.0546786042266007,-0.0673344553263765,-0.0673344553263765,-0.0732648264750331
"269","Ptilocichla leucogrammica","Bornean Wren-babbler","aves",FALSE,TRUE,"Decreasing","VU","A2c+3c+4c",3.392842437,1239.23570011425,3.50389048801824,3.44350424978529,3.44350424978529,4.90109037786124,4.81723210547047,4.81723210547047,6.51175273797047,6.40127607011918,6.40127607011918,0.964961095119818,0.965564957502147,0.965564957502147,0.950989096221388,0.951827678945295,0.951827678945295,0.934882472620295,0.935987239298808,0.935987239298808,-0.0356674943938732,-0.0350419007623305,-0.0350419007623305,-0.0502526820951295,-0.0493712700862149,-0.0493712700862149,-0.0673344553263765,-0.0661534358252473,-0.0661534358252473
"270","Pycnonotus taivanus","Styan's Bulbul","aves",FALSE,TRUE,"Decreasing","VU","A2ce+3ce+4ce",2.57022115,938.7732750375,3.50389048801824,3.50389048801824,4.52037968844146,4.90109037786124,4.90109037786124,6.30946051287206,6.51175273797047,6.51175273797047,8.36220675700493,0.964961095119818,0.964961095119818,0.954796203115585,0.950989096221388,0.950989096221388,0.936905394871279,0.934882472620295,0.934882472620295,0.916377932429951,-0.0356674943938732,-0.0356674943938732,-0.046257361153369,-0.0502526820951295,-0.0502526820951295,-0.0651729678269508,-0.0673344553263765,-0.0673344553263765,-0.0873264094108226
"271","Pycnonotus xantholaemus","Yellow-throated Bulbul","aves",FALSE,TRUE,"Decreasing","VU","A2ac+3c+4c; C2a(i)",2.722134916,994.259778069,3.50389048801824,3.50389048801824,4.27358278712737,4.90109037786124,4.90109037786124,5.96807841170512,6.51175273797047,6.51175273797047,7.91452810239144,0.964961095119818,0.964961095119818,0.957264172128726,0.950989096221388,0.950989096221388,0.940319215882949,0.934882472620295,0.934882472620295,0.920854718976086,-0.0356674943938732,-0.0356674943938732,-0.0436758836899535,-0.0502526820951295,-0.0502526820951295,-0.0615358700013451,-0.0673344553263765,-0.0673344553263765,-0.0824529978664934
"272","Pycnonotus zeylanicus","Straw-headed Bulbul","aves",FALSE,TRUE,"Decreasing","CR","A2cd+3cd+4cd",6.629564898,2421.4485789945,14.8660077479215,7.77346046627786,7.77346046627786,20.1786754970349,10.7135463585002,10.7135463585002,36.9042655519807,20.669469426173,20.669469426173,0.851339922520785,0.922265395337221,0.922265395337221,0.798213245029651,0.892864536414998,0.892864536414998,0.630957344480193,0.79330530573827,0.79330530573827,-0.16094379124341,-0.0809222494083351,-0.0809222494083351,-0.225379492882461,-0.113320404556491,-0.113320404556491,-0.46051701859881,-0.231547130510147,-0.231547130510147
"273","Pyriglena atra","Fringe-backed Fire-eye","aves",FALSE,TRUE,"Decreasing","EN","A2c+3c+4c;C2a(i)",3.060079906,1117.6941856665,6.69670084631926,6.69670084631926,7.27242170460413,9.8381456326306,9.8381456326306,10.6681050412773,14.449622653224,14.449622653224,15.633582635518,0.933032991536807,0.933032991536807,0.927275782953959,0.901618543673694,0.901618543673694,0.893318949587227,0.85550377346776,0.85550377346776,0.84366417364482,-0.0693147180559945,-0.0693147180559945,-0.0755042571710703,-0.103563748950672,-0.103563748950672,-0.112811595483298,-0.156064774826466,-0.156064774826466,-0.170000762093898
"274","Pyrrhura calliptera","Brown-breasted Parakeet","aves",FALSE,TRUE,"Decreasing","VU","A2cd+3cd+4cd;B1ab(i,ii,iii,v)",3.650048113,1333.18007327325,3.50389048801824,3.20478501303887,3.20478501303887,4.90109037786124,4.48551316757341,4.48551316757341,6.51175273797047,5.9639383490578,5.9639383490578,0.964961095119818,0.967952149869611,0.967952149869611,0.950989096221388,0.955144868324266,0.955144868324266,0.934882472620295,0.940360616509422,0.940360616509422,-0.0356674943938732,-0.0325726248802402,-0.0325726248802402,-0.0502526820951295,-0.0458922554254831,-0.0458922554254831,-0.0673344553263765,-0.061491842702528,-0.061491842702528
"275","Pyrrhura cruentata","Ochre-marked Parakeet","aves",FALSE,TRUE,"Decreasing","VU","A2cd+3cd+4cd;B1ab(i,ii,iii,v);C2a(i)",3.774924824,1378.791291966,3.50389048801824,3.10042988557888,3.10042988557888,4.90109037786124,4.34039843845777,4.34039843845777,6.51175273797047,5.77245682440197,5.77245682440197,0.964961095119818,0.968995701144211,0.968995701144211,0.950989096221388,0.956596015615422,0.956596015615422,0.934882472620295,0.94227543175598,0.94227543175598,-0.0356674943938732,-0.0314951034848946,-0.0314951034848946,-0.0502526820951295,-0.0443741128967972,-0.0443741128967972,-0.0673344553263765,-0.0594576567443864,-0.0594576567443864
"276","Pyrrhura pfrimeri","Goias Parakeet","aves",FALSE,TRUE,"Decreasing","EN","A2c+3c+4c; B1ab(ii,iii,v)",3.498973334,1278.0000102435,6.69670084631926,6.39003897663871,6.39003897663871,9.8381456326306,9.39502678276134,9.39502678276134,14.449622653224,13.8152321228939,13.8152321228939,0.933032991536807,0.936099610233613,0.936099610233613,0.901618543673694,0.906049732172387,0.906049732172387,0.85550377346776,0.861847678771061,0.861847678771061,-0.0693147180559945,-0.0660333869771207,-0.0660333869771207,-0.103563748950672,-0.0986610824231679,-0.0986610824231679,-0.156064774826466,-0.148676730695034,-0.148676730695034
"277","Ramphastos ariel","Ariel Toucan","aves",FALSE,TRUE,"Decreasing","EN","A2cd",3.184400104,1163.102137986,6.69670084631926,6.69670084631926,6.99868397169264,9.8381456326306,9.8381456326306,10.2738011488169,14.449622653224,14.449622653224,15.0717893819581,0.933032991536807,0.933032991536807,0.930013160283074,0.901618543673694,0.901618543673694,0.897261988511831,0.85550377346776,0.85550377346776,0.849282106180419,-0.0693147180559945,-0.0693147180559945,-0.0725565420929431,-0.103563748950672,-0.103563748950672,-0.108407387648497,-0.156064774826466,-0.156064774826466,-0.163363867321436
"278","Ramphiculus marchei","Flame-breasted Fruit-dove","aves",FALSE,TRUE,"Decreasing","VU","A2cd+3cd+4cd; C2a(i)",5.153242693,1882.22189361825,3.50389048801824,2.28071242611915,2.28071242611915,4.90109037786124,3.19829137176768,3.19829137176768,6.51175273797047,4.26198615355211,4.26198615355211,0.964961095119818,0.977192875738809,0.977192875738809,0.950989096221388,0.968017086282323,0.968017086282323,0.934882472620295,0.957380138464479,0.957380138464479,-0.0356674943938732,-0.0230712301093593,-0.0230712301093593,-0.0502526820951295,-0.0325055407432367,-0.0325055407432367,-0.0673344553263765,-0.0435547475235619,-0.0435547475235619
"279","Ramphocinclus brachyurus","White-breasted Thrasher","aves",FALSE,TRUE,"Decreasing","EN","A2c+3c+4c; B1ab(i,ii,iii,v)",3.656900025,1335.68273413125,6.69670084631926,6.12270911385926,6.12270911385926,9.8381456326306,9.00815602511927,9.00815602511927,14.449622653224,13.2600813350685,13.2600813350685,0.933032991536807,0.938772908861407,0.938772908861407,0.901618543673694,0.909918439748807,0.909918439748807,0.85550377346776,0.867399186649315,0.867399186649315,-0.0693147180559945,-0.0631816726208281,-0.0631816726208281,-0.103563748950672,-0.0944003101376118,-0.0944003101376118,-0.156064774826466,-0.142255985269442,-0.142255985269442
"280","Rhabdotorrhinus waldeni","Rufous-headed Hornbill","aves",FALSE,TRUE,"Decreasing","CR","A2cd",7.779096793,2841.31510364325,14.8660077479215,6.66399202777166,6.66399202777166,20.1786754970349,9.20580492660307,9.20580492660307,36.9042655519807,17.908111252738,17.908111252738,0.851339922520785,0.933360079722283,0.933360079722283,0.798213245029651,0.907941950733969,0.907941950733969,0.630957344480193,0.82091888747262,0.82091888747262,-0.16094379124341,-0.0689642150522473,-0.0689642150522473,-0.225379492882461,-0.0965748333342369,-0.0965748333342369,-0.46051701859881,-0.197330971642365,-0.197330971642365
"281","Rheinardia ocellata","Crested Argus","aves",FALSE,TRUE,"Decreasing","EN","A2bcd+3bcd+4bcd",5.825849888,2127.891671592,6.69670084631926,3.88831528530064,3.88831528530064,9.8381456326306,5.75338753673553,5.75338753673553,14.449622653224,8.54237402171104,8.54237402171104,0.933032991536807,0.961116847146994,0.961116847146994,0.901618543673694,0.942466124632645,0.942466124632645,0.85550377346776,0.91457625978289,0.91457625978289,-0.0693147180559945,-0.0396592882804207,-0.0396592882804207,-0.103563748950672,-0.0592553023402309,-0.0592553023402309,-0.156064774826466,-0.0892944250348359,-0.0892944250348359
"282","Rhyticeros everetti","Sumba Hornbill","aves",FALSE,TRUE,"Decreasing","VU","A2cd+3cd+4cd;B1ab(ii,iii,iv,v);C1+2a(ii)",7.685893128,2807.272465002,3.50389048801824,1.53497860102689,1.53497860102689,4.90109037786124,2.15585558441644,2.15585558441644,6.51175273797047,2.87803399599578,2.87803399599578,0.964961095119818,0.984650213989731,0.984650213989731,0.950989096221388,0.978441444155836,0.978441444155836,0.934882472620295,0.971219660040042,0.971219660040042,-0.0356674943938732,-0.0154688135782751,-0.0154688135782751,-0.0502526820951295,-0.0217943363936271,-0.0217943363936271,-0.0673344553263765,-0.0292026158422086,-0.0292026158422086
"283","Rhyticeros subruficollis","Plain-pouched Hornbill","aves",FALSE,TRUE,"Decreasing","VU","A2cd+3cd+4cd",8.536508332,3117.959668263,3.50389048801824,1.38308950154161,1.38308950154161,4.90109037786124,1.94313818111067,1.94313818111067,6.51175273797047,2.59500943985734,2.59500943985734,0.964961095119818,0.986169104984584,0.986169104984584,0.950989096221388,0.980568618188893,0.980568618188893,0.934882472620295,0.974049905601427,0.974049905601427,-0.0356674943938732,-0.0139274330154285,-0.0139274330154285,-0.0502526820951295,-0.0196226529398646,-0.0196226529398646,-0.0673344553263765,-0.0262927388684068,-0.0262927388684068
"284","Rissa tridactyla","Black-legged Kittiwake","aves",TRUE,TRUE,"Decreasing","VU","A2abd+3bd+4abd",9.781390857,3572.65301051925,3.50389048801824,1.20813094385701,1.20813094385701,4.90109037786124,1.69794641427797,1.69794641427797,6.51175273797047,2.26851812395517,2.26851812395517,0.964961095119818,0.98791869056143,0.98791869056143,0.950989096221388,0.98302053585722,0.98302053585722,0.934882472620295,0.977314818760448,0.977314818760448,-0.0356674943938732,-0.0121548816234547,-0.0121548816234547,-0.0502526820951295,-0.0171252680488912,-0.0171252680488912,-0.0673344553263765,-0.0229464487926715,-0.0229464487926715
"285","Rollandia microptera","Titicaca Grebe","aves",FALSE,TRUE,"Decreasing","EN","A2acde+3cde+4acde",5.686393737,2076.95531243925,6.69670084631926,3.98175051701338,3.98175051701338,9.8381456326306,5.89024805876603,5.89024805876603,14.449622653224,8.74243830884898,8.74243830884898,0.933032991536807,0.960182494829866,0.960182494829866,0.901618543673694,0.94109751941234,0.94109751941234,0.85550377346776,0.91257561691151,0.91257561691151,-0.0693147180559945,-0.0406319138056283,-0.0406319138056283,-0.103563748950672,-0.0607085109594197,-0.0607085109594197,-0.156064774826466,-0.0914843291106106,-0.0914843291106106
"286","Rynchops albicollis","Indian Skimmer","aves",FALSE,TRUE,"Decreasing","VU","A2cde+3cde+4cde",5.047294572,1843.524342423,3.50389048801824,2.32802542670747,2.32802542670747,4.90109037786124,3.26431917802095,3.26431917802095,6.51175273797047,4.34947566813011,4.34947566813011,0.964961095119818,0.976719745732925,0.976719745732925,0.950989096221388,0.967356808219791,0.967356808219791,0.934882472620295,0.956505243318699,0.956505243318699,-0.0356674943938732,-0.0235555199490698,-0.0235555199490698,-0.0502526820951295,-0.033187866871563,-0.033187866871563,-0.0673344553263765,-0.0444690083409015,-0.0444690083409015
"287","Sarcogyps calvus","Red-headed Vulture","aves",TRUE,TRUE,"Decreasing","CR","A2abce+3bce+4abce",11.53560024,4213.37798766,14.8660077479215,4.54415540141943,4.54415540141943,20.1786754970349,6.30503946018379,6.30503946018379,36.9042655519807,12.4597281435732,12.4597281435732,0.851339922520785,0.954558445985806,0.954558445985806,0.798213245029651,0.936949605398162,0.936949605398162,0.630957344480193,0.875402718564268,0.875402718564268,-0.16094379124341,-0.0465064056471412,-0.0465064056471412,-0.225379492882461,-0.0651257811162561,-0.0651257811162561,-0.46051701859881,-0.133071248719234,-0.133071248719234
"288","Sarcophanops samarensis","Visayan Wattled Broadbill","aves",FALSE,TRUE,"Decreasing","VU","A2c+3c+4c",2.971339774,1085.2818524535,3.50389048801824,3.50389048801824,3.92228665922622,4.90109037786124,4.90109037786124,5.48152668339323,6.51175273797047,6.51175273797047,7.27552309897664,0.964961095119818,0.964961095119818,0.960777133407738,0.950989096221388,0.950989096221388,0.945184733166068,0.934882472620295,0.934882472620295,0.927244769010234,-0.0356674943938732,-0.0356674943938732,-0.0400128080335714,-0.0502526820951295,-0.0502526820951295,-0.0563748857612467,-0.0673344553263765,-0.0673344553263765,-0.0755377040300929
"289","Setophaga chrysoparia","Golden-cheeked Warbler","aves",FALSE,TRUE,"Decreasing","EN","A2ace+3ce+4ace",2.439937895,891.18731614875,6.69670084631926,6.69670084631926,9.03493443172634,9.8381456326306,9.8381456326306,13.1931050466761,14.449622653224,14.449622653224,19.2012483996238,0.933032991536807,0.933032991536807,0.909650655682737,0.901618543673694,0.901618543673694,0.868068949533239,0.85550377346776,0.85550377346776,0.807987516003762,-0.0693147180559945,-0.0693147180559945,-0.0946946480318707,-0.103563748950672,-0.103563748950672,-0.141484132530447,-0.156064774826466,-0.156064774826466,-0.213208671070795
"290","Setornis criniger","Hook-billed Bulbul","aves",FALSE,TRUE,"Decreasing","VU","A2c+3c+4c",3.100546643,1132.47466135575,3.50389048801824,3.50389048801824,3.76195062058821,4.90109037786124,4.90109037786124,5.25921619947233,6.51175273797047,6.51175273797047,6.98318243603154,0.964961095119818,0.964961095119818,0.962380493794118,0.950989096221388,0.950989096221388,0.947407838005277,0.934882472620295,0.934882472620295,0.930168175639685,-0.0356674943938732,-0.0356674943938732,-0.0383453828207987,-0.0502526820951295,-0.0502526820951295,-0.0540256153524663,-0.0673344553263765,-0.0673344553263765,-0.07238987516217
"291","Spheniscus demersus","African Penguin","aves",TRUE,TRUE,"Decreasing","EN","A2ace+3ce+4ace",9.651411739,3525.17813766975,6.69670084631926,2.36551309982975,2.36551309982975,9.8381456326306,3.51359641255411,3.51359641255411,14.449622653224,5.24736190828557,5.24736190828557,0.933032991536807,0.976344869001702,0.976344869001702,0.901618543673694,0.964864035874459,0.964864035874459,0.85550377346776,0.947526380917144,0.947526380917144,-0.0693147180559945,-0.023939405595247,-0.023939405595247,-0.103563748950672,-0.0357680830367318,-0.0357680830367318,-0.156064774826466,-0.0539004997565386,-0.0539004997565386
"292","Spheniscus humboldti","Humboldt Penguin","aves",TRUE,TRUE,"Decreasing","VU","A2bcde+3bcde+4bcde",9.721247253,3550.68555915825,3.50389048801824,1.21555981911307,1.21555981911307,4.90109037786124,1.70836105809009,1.70836105809009,6.51175273797047,2.28239164188785,2.28239164188785,0.964961095119818,0.987844401808869,0.987844401808869,0.950989096221388,0.982916389419099,0.982916389419099,0.934882472620295,0.977176083581122,0.977176083581122,-0.0356674943938732,-0.0122300816845171,-0.0122300816845171,-0.0502526820951295,-0.0172312189946002,-0.0172312189946002,-0.0673344553263765,-0.0230884143340753,-0.0230884143340753
"293","Spheniscus mendiculus","Galapagos Penguin","aves",TRUE,TRUE,"Decreasing","EN","A2bde; B2ab(iii,v)c(iv); C2a(ii)b",9.583064166,3500.2141866315,6.69670084631926,2.38218166577718,2.38218166577718,9.8381456326306,3.53820717632669,3.53820717632669,14.449622653224,5.28378017981264,5.28378017981264,0.933032991536807,0.976178183342228,0.976178183342228,0.901618543673694,0.964617928236733,0.964617928236733,0.85550377346776,0.947162198201874,0.947162198201874,-0.0693147180559945,-0.0241101443321639,-0.0241101443321639,-0.103563748950672,-0.0360231853322061,-0.0360231853322061,-0.156064774826466,-0.0542849246417352,-0.0542849246417352
"294","Spinus cucullatus","Red Siskin","aves",FALSE,TRUE,"Decreasing","EN","A2d",2.009387494,733.9287821835,6.69670084631926,6.69670084631926,10.8620325442249,9.8381456326306,9.8381456326306,15.7852298915681,14.449622653224,14.449622653224,22.8094218296392,0.933032991536807,0.933032991536807,0.891379674557751,0.901618543673694,0.901618543673694,0.842147701084319,0.85550377346776,0.85550377346776,0.771905781703608,-0.0693147180559945,-0.0693147180559945,-0.11498482043735,-0.103563748950672,-0.103563748950672,-0.171799863158818,-0.156064774826466,-0.156064774826466,-0.258892780830766
"295","Spinus yarrellii","Yellow-faced Siskin","aves",FALSE,TRUE,"Decreasing","VU","A2d",2.706984962,988.7262573705,3.50389048801824,3.50389048801824,4.29697901802474,4.90109037786124,4.90109037786124,6.0004567342863,6.51175273797047,6.51175273797047,7.95701185186845,0.964961095119818,0.964961095119818,0.957030209819753,0.950989096221388,0.950989096221388,0.939995432657137,0.934882472620295,0.934882472620295,0.920429881481315,-0.0356674943938732,-0.0356674943938732,-0.0439203208176438,-0.0502526820951295,-0.0502526820951295,-0.061880262605278,-0.0673344553263765,-0.0673344553263765,-0.0829144555924783
"296","Sporophila cinnamomea","Chestnut Seedeater","aves",FALSE,TRUE,"Decreasing","VU","A2cde+3cde+4cde; C2a(i)",2.070634625,756.29929678125,3.50389048801824,3.50389048801824,5.58006652256744,4.90109037786124,4.90109037786124,7.77116789695775,6.51175273797047,6.51175273797047,10.2727652290514,0.964961095119818,0.964961095119818,0.944199334774326,0.950989096221388,0.950989096221388,0.922288321030422,0.934882472620295,0.934882472620295,0.897272347709486,-0.0356674943938732,-0.0356674943938732,-0.0574179754091465,-0.0502526820951295,-0.0502526820951295,-0.0808973916956008,-0.0673344553263765,-0.0673344553263765,-0.10839584237188
"297","Sporophila falcirostris","Temminck's Seedeater","aves",FALSE,TRUE,"Decreasing","VU","A2cd+3cd+4cd; C2a(i)",2.143570622,782.9391696855,3.50389048801824,3.50389048801824,5.39542048318464,4.90109037786124,4.90109037786124,7.51695170640366,6.51175273797047,6.51175273797047,9.94122046859958,0.964961095119818,0.964961095119818,0.946045795168154,0.950989096221388,0.950989096221388,0.924830482935963,0.934882472620295,0.934882472620295,0.900587795314004,-0.0356674943938732,-0.0356674943938732,-0.0554643018332883,-0.0502526820951295,-0.0502526820951295,-0.0781448199550378,-0.0673344553263765,-0.0673344553263765,-0.104707622934224
"298","Sporophila frontalis","Buffy-fronted Seedeater","aves",FALSE,TRUE,"Decreasing","VU","A2cd+3cd+4cd; C2a(i)",2.144930024,783.435691266,3.50389048801824,3.50389048801824,5.39209489767107,4.90109037786124,4.90109037786124,7.51237125941235,6.51175273797047,6.51175273797047,9.93524387749781,0.964961095119818,0.964961095119818,0.946079051023289,0.950989096221388,0.950989096221388,0.924876287405876,0.934882472620295,0.934882472620295,0.900647561225022,-0.0356674943938732,-0.0356674943938732,-0.0554291499719235,-0.0502526820951295,-0.0502526820951295,-0.078095293759149,-0.0673344553263765,-0.0673344553263765,-0.104641261910582
"299","Sporophila nigrorufa","Black-and-tawny Seedeater","aves",FALSE,TRUE,"Decreasing","VU","A2c+3c+4c;C2a(i)",2.127744963,777.15884773575,3.50389048801824,3.50389048801824,5.43443968365722,4.90109037786124,4.90109037786124,7.57068931782335,6.51175273797047,6.51175273797047,10.0113300685283,0.964961095119818,0.964961095119818,0.945655603163428,0.950989096221388,0.950989096221388,0.924293106821766,0.934882472620295,0.934882472620295,0.899886699314717,-0.0356674943938732,-0.0356674943938732,-0.055876832067292,-0.0502526820951295,-0.0502526820951295,-0.0787260424674772,-0.0673344553263765,-0.0673344553263765,-0.105486413232908
