"","Scientific_Name","Common_Name","Class","PresentInLPI","PresentInRL","Population_Trend","IUCN_Category","IUCN_Criteria","Generation_Length_Days","Generation_Length_Years","PercentDecrease10YMin","PercentDecreaseMin","PercentDecrease3GMin","PercentDecrease10YMid","PercentDecreaseMid","PercentDecrease3GMid","PercentDecrease10YMax","PercentDecreaseMax","PercentDecrease3GMax","Lambda10YMin","LambdaMin","Lambda3GMin","Lambda10YMid","LambdaMid","Lambda3GMid","Lambda10YMax","LambdaMax","Lambda3GMax","ExLambda10YMin","ExLambdaMin","ExLambda3GMin","ExLambda10YMid","ExLambdaMid","ExLambda3GMid","ExLambda10YMax","ExLambdaMax","ExLambda3GMax"
"229","Pteralopex flanneryi","Greater Monkey-faced Bat","mammalia",FALSE,TRUE,"Decreasing","CR","A2cd",2349.856741,6.43355712799452,14.8660077479215,8.00055712155934,8.00055712155934,20.1786754970349,11.0212738783918,11.0212738783918,36.9042655519807,21.2271312825583,21.2271312825583,0.851339922520785,0.919994428784407,0.919994428784407,0.798213245029651,0.889787261216082,0.889787261216082,0.630957344480193,0.787728687174417,0.787728687174417,-0.16094379124341,-0.0833876646265099,-0.0833876646265099,-0.225379492882461,-0.116772877170216,-0.116772877170216,-0.46051701859881,-0.238601554027268,-0.238601554027268
"230","Pteromyscus pulverulentus","Smoky Flying Squirrel","mammalia",FALSE,TRUE,"Decreasing","EN","A2c+3c+4c",1384.121263,3.78951748939083,6.69670084631926,5.91490760645389,5.91490760645389,9.8381456326306,8.70705636774852,8.70705636774852,14.449622653224,12.8271810706753,12.8271810706753,0.933032991536807,0.940850923935461,0.940850923935461,0.901618543673694,0.912929436322515,0.912929436322515,0.85550377346776,0.871728189293247,0.871728189293247,-0.0693147180559945,-0.0609705749698994,-0.0609705749698994,-0.103563748950672,-0.0910966890821064,-0.0910966890821064,-0.156064774826466,-0.137277613190763,-0.137277613190763
"231","Pteropus livingstonii","Livingstone's Flying Fox","mammalia",TRUE,TRUE,"Decreasing","CR","A2c",2945.918407,8.0654850294319,14.8660077479215,6.43515328251234,6.43515328251234,20.1786754970349,8.89392201298392,8.89392201298392,36.9042655519807,17.3308896393667,17.3308896393667,0.851339922520785,0.935648467174877,0.935648467174877,0.798213245029651,0.911060779870161,0.911060779870161,0.630957344480193,0.826691103606333,0.826691103606333,-0.16094379124341,-0.0665154423059524,-0.0665154423059524,-0.225379492882461,-0.0931456661978068,-0.0931456661978068,-0.46051701859881,-0.190324168114019,-0.190324168114019
"232","Pteropus melanotus","Blyth's Flying Fox","mammalia",FALSE,TRUE,"Decreasing","VU","A2cde",2945.918407,8.0654850294319,3.50389048801824,1.46326797213973,1.46326797213973,4.90109037786124,2.05544310507535,2.05544310507535,6.51175273797047,2.74445931452854,2.74445931452854,0.964961095119818,0.985367320278603,0.985367320278603,0.950989096221388,0.979445568949247,0.979445568949247,0.934882472620295,0.972555406854715,0.972555406854715,-0.0356674943938732,-0.0147407933367588,-0.0147407933367588,-0.0502526820951295,-0.0207686133823122,-0.0207686133823122,-0.0673344553263765,-0.0278282314829447,-0.0278282314829447
"233","Pteropus ornatus","Ornate Flying Fox","mammalia",FALSE,TRUE,"Decreasing","VU","A2cd; B1ab(ii,iii,iv,v)",3650,9.99315537303217,3.50389048801824,1.18268149284166,1.18268149284166,4.90109037786124,1.66226604635902,1.66226604635902,6.51175273797047,2.22098393248984,2.22098393248984,0.964961095119818,0.988173185071583,0.988173185071583,0.950989096221388,0.98337733953641,0.98337733953641,0.934882472620295,0.977790160675102,0.977790160675102,-0.0356674943938732,-0.011897308061518,-0.011897308061518,-0.0502526820951295,-0.0167623672468,-0.0167623672468,-0.0673344553263765,-0.022460191605442,-0.022460191605442
"234","Pteropus poliocephalus","Grey-headed Flying Fox","mammalia",TRUE,TRUE,"Decreasing","VU","A2ace",3037.9511,8.31745681040383,3.50389048801824,1.4192553405086,1.4192553405086,4.90109037786124,1.99379981803294,1.99379981803294,6.51175273797047,2.6624346642687,2.6624346642687,0.964961095119818,0.985807446594914,0.985807446594914,0.950989096221388,0.980062001819671,0.980062001819671,0.934882472620295,0.973375653357313,0.973375653357313,-0.0356674943938732,-0.0142942308796678,-0.0142942308796678,-0.0502526820951295,-0.0201394421558728,-0.0201394421558728,-0.0673344553263765,-0.0269851938564329,-0.0269851938564329
"235","Pteropus rufus","Madagascan Flying Fox","mammalia",FALSE,TRUE,"Decreasing","VU","A2acd",2190,5.9958932238193,3.50389048801824,1.96335481659702,1.96335481659702,4.90109037786124,2.75506418670095,2.75506418670095,6.51175273797047,3.6741674786795,3.6741674786795,0.964961095119818,0.98036645183403,0.98036645183403,0.950989096221388,0.97244935813299,0.97244935813299,0.934882472620295,0.963258325213205,0.963258325213205,-0.0356674943938732,-0.0198288467691967,-0.0198288467691967,-0.0502526820951295,-0.0279372787446668,-0.0279372787446668,-0.0673344553263765,-0.0374336526757367,-0.0374336526757367
"236","Pteropus temminckii","Temminck's Flying Fox","mammalia",FALSE,TRUE,"Decreasing","VU","A2c",2945.918407,8.0654850294319,3.50389048801824,1.46326797213973,1.46326797213973,4.90109037786124,2.05544310507535,2.05544310507535,6.51175273797047,2.74445931452854,2.74445931452854,0.964961095119818,0.985367320278603,0.985367320278603,0.950989096221388,0.979445568949247,0.979445568949247,0.934882472620295,0.972555406854715,0.972555406854715,-0.0356674943938732,-0.0147407933367588,-0.0147407933367588,-0.0502526820951295,-0.0207686133823122,-0.0207686133823122,-0.0673344553263765,-0.0278282314829447,-0.0278282314829447
"237","Pusa caspica","Caspian Seal","mammalia",TRUE,TRUE,"Unknown","EN","A2b",5840,15.9890485968515,6.69670084631926,1.43465503079915,1.43465503079915,9.8381456326306,2.13591512448572,2.13591512448572,14.449622653224,3.20121701682633,3.20121701682633,0.933032991536807,0.985653449692009,0.985653449692009,0.901618543673694,0.978640848755143,0.978640848755143,0.85550377346776,0.967987829831737,0.967987829831737,-0.0693147180559945,-0.0144504570604749,-0.0144504570604749,-0.103563748950672,-0.0215905589636033,-0.0215905589636033,-0.156064774826466,-0.0325357642724697,-0.0325357642724697
"238","Pygathrix cinerea","Grey-shanked Douc Langur","mammalia",FALSE,TRUE,"Decreasing","CR","A2cd+3cd+4cd",4015,10.9924709103354,14.8660077479215,4.76324630967788,4.76324630967788,20.1786754970349,6.60604781964406,6.60604781964406,36.9042655519807,13.0334126289683,13.0334126289683,0.851339922520785,0.952367536903221,0.952367536903221,0.798213245029651,0.933939521803559,0.933939521803559,0.630957344480193,0.869665873710317,0.869665873710317,-0.16094379124341,-0.0488042505202619,-0.0488042505202619,-0.225379492882461,-0.0683435946661013,-0.0683435946661013,-0.46051701859881,-0.13964619430736,-0.13964619430736
"239","Pygathrix nemaeus","Red-shanked Douc Langur","mammalia",FALSE,TRUE,"Decreasing","EN","A2cd+3cd+4cd",4015,10.9924709103354,6.69670084631926,2.07994902374956,2.07994902374956,9.8381456326306,3.09164514569873,3.09164514569873,14.449622653224,4.62223901108084,4.62223901108084,0.933032991536807,0.979200509762504,0.979200509762504,0.901618543673694,0.969083548543013,0.969083548543013,0.85550377346776,0.953777609889192,0.953777609889192,-0.0693147180559945,-0.021018846633418,-0.021018846633418,-0.103563748950672,-0.0314044494016048,-0.0314044494016048,-0.156064774826466,-0.0473247480326833,-0.0473247480326833
"240","Pygathrix nigripes","Black-shanked Douc Langur","mammalia",FALSE,TRUE,"Decreasing","EN","A2cd",4015,10.9924709103354,6.69670084631926,2.07994902374956,2.07994902374956,9.8381456326306,3.09164514569873,3.09164514569873,14.449622653224,4.62223901108084,4.62223901108084,0.933032991536807,0.979200509762504,0.979200509762504,0.901618543673694,0.969083548543013,0.969083548543013,0.85550377346776,0.953777609889192,0.953777609889192,-0.0693147180559945,-0.021018846633418,-0.021018846633418,-0.103563748950672,-0.0314044494016048,-0.0314044494016048,-0.156064774826466,-0.0473247480326833,-0.0473247480326833
"241","Rangifer tarandus","Reindeer","mammalia",TRUE,TRUE,"Decreasing","VU","A2a",1825,4.99657768651609,3.50389048801824,2.35137563054822,2.35137563054822,4.90109037786124,3.29690080862926,3.29690080862926,6.51175273797047,4.39264016869589,4.39264016869589,0.964961095119818,0.976486243694518,0.976486243694518,0.950989096221388,0.967030991913707,0.967030991913707,0.934882472620295,0.956073598313041,0.956073598313041,-0.0356674943938732,-0.023794616123036,-0.023794616123036,-0.0502526820951295,-0.0335247344936001,-0.0335247344936001,-0.0673344553263765,-0.044920383210884,-0.044920383210884
"242","Redunca fulvorufula","Mountain Reedbuck","mammalia",TRUE,TRUE,"Decreasing","EN","A2ad",1914.52065,5.24167186858316,6.69670084631926,4.31218955519266,4.31218955519266,9.8381456326306,6.373735145714,6.373735145714,14.449622653224,9.44802413639203,9.44802413639203,0.933032991536807,0.956878104448073,0.956878104448073,0.901618543673694,0.93626264854286,0.93626264854286,0.85550377346776,0.90551975863608,0.90551975863608,-0.0693147180559945,-0.0440792682143039,-0.0440792682143039,-0.103563748950672,-0.0658592344498574,-0.0658592344498574,-0.156064774826466,-0.099246181205318,-0.099246181205318
"243","Rhinopithecus roxellana","Golden Snub-nosed Monkey","mammalia",FALSE,TRUE,"Decreasing","EN","A2ac",4745,12.9911019849418,6.69670084631926,1.76279551021424,1.76279551021424,9.8381456326306,2.62230402385573,2.62230402385573,14.449622653224,3.92528515295656,3.92528515295656,0.933032991536807,0.982372044897858,0.982372044897858,0.901618543673694,0.973776959761443,0.973776959761443,0.85550377346776,0.960747148470434,0.960747148470434,-0.0693147180559945,-0.0177851779205845,-0.0177851779205845,-0.103563748950672,-0.0265729956475118,-0.0265729956475118,-0.156064774826466,-0.0400440175661167,-0.0400440175661167
"244","Rhogeessa minutilla","Tiny Yellow Bat","mammalia",FALSE,TRUE,"Decreasing","VU","A2c",2055.239876,5.62694011225188,3.50389048801824,2.09073518102747,2.09073518102747,4.90109037786124,2.93303642614364,2.93303642614364,6.51175273797047,3.91030825438885,3.91030825438885,0.964961095119818,0.979092648189725,0.979092648189725,0.950989096221388,0.970669635738564,0.970669635738564,0.934882472620295,0.960896917456111,0.960896917456111,-0.0356674943938732,-0.0211290053933056,-0.0211290053933056,-0.0502526820951295,-0.0297690995417512,-0.0297690995417512,-0.0673344553263765,-0.0398881416798004,-0.0398881416798004
"245","Rousettus madagascariensis","Madagascan Rousette","mammalia",FALSE,TRUE,"Decreasing","VU","A2d",1825,4.99657768651609,3.50389048801824,2.35137563054822,2.35137563054822,4.90109037786124,3.29690080862926,3.29690080862926,6.51175273797047,4.39264016869589,4.39264016869589,0.964961095119818,0.976486243694518,0.976486243694518,0.950989096221388,0.967030991913707,0.967030991913707,0.934882472620295,0.956073598313041,0.956073598313041,-0.0356674943938732,-0.023794616123036,-0.023794616123036,-0.0502526820951295,-0.0335247344936001,-0.0335247344936001,-0.0673344553263765,-0.044920383210884,-0.044920383210884
"246","Rousettus spinalatus","Bare-backed Rousette","mammalia",FALSE,TRUE,"Decreasing","VU","A2c+3c",1825,4.99657768651609,3.50389048801824,2.35137563054822,2.35137563054822,4.90109037786124,3.29690080862926,3.29690080862926,6.51175273797047,4.39264016869589,4.39264016869589,0.964961095119818,0.976486243694518,0.976486243694518,0.950989096221388,0.967030991913707,0.967030991913707,0.934882472620295,0.956073598313041,0.956073598313041,-0.0356674943938732,-0.023794616123036,-0.023794616123036,-0.0502526820951295,-0.0335247344936001,-0.0335247344936001,-0.0673344553263765,-0.044920383210884,-0.044920383210884
"247","Rucervus eldii","Eld's Deer","mammalia",TRUE,TRUE,"Decreasing","EN","A2cd+3cd+4cd",1825,4.99657768651609,6.69670084631926,4.51886168791656,4.51886168791656,9.8381456326306,6.67571183335754,6.67571183335754,14.449622653224,9.88778380116803,9.88778380116803,0.933032991536807,0.954811383120834,0.954811383120834,0.901618543673694,0.933242881666425,0.933242881666425,0.85550377346776,0.90112216198832,0.90112216198832,-0.0693147180559945,-0.0462414625935197,-0.0462414625935197,-0.103563748950672,-0.0690897886835305,-0.0690897886835305,-0.156064774826466,-0.104114445671903,-0.104114445671903
"248","Rusa marianna","Philippine Deer","mammalia",FALSE,TRUE,"Decreasing","VU","A2cd",2920,7.99452429842574,3.50389048801824,1.47615984620982,1.47615984620982,4.90109037786124,2.0734970965063,2.0734970965063,6.51175273797047,2.76847924676236,2.76847924676236,0.964961095119818,0.985238401537902,0.985238401537902,0.950989096221388,0.979265029034937,0.979265029034937,0.934882472620295,0.972315207532376,0.972315207532376,-0.0356674943938732,-0.0148716350768975,-0.0148716350768975,-0.0502526820951295,-0.0209529590585001,-0.0209529590585001,-0.0673344553263765,-0.0280752395068025,-0.0280752395068025
"249","Rusa unicolor","Sambar","mammalia",TRUE,TRUE,"Decreasing","VU","A2cd+3cd+4cd",3285,8.99383983572895,3.50389048801824,1.3132240879825,1.3132240879825,4.90109037786124,1.84524817168165,1.84524817168165,6.51175273797047,2.46469475489302,2.46469475489302,0.964961095119818,0.986867759120175,0.986867759120175,0.950989096221388,0.981547518283184,0.981547518283184,0.934882472620295,0.97535305245107,0.97535305245107,-0.0356674943938732,-0.0132192311794644,-0.0132192311794644,-0.0502526820951295,-0.0186248524964445,-0.0186248524964445,-0.0673344553263765,-0.0249557684504912,-0.0249557684504912
"250","Saguinus leucopus","Silvery-brown Tamarin","mammalia",FALSE,TRUE,"Decreasing","EN","A2cd",2190,5.9958932238193,6.69670084631926,3.78015418708458,3.78015418708458,9.8381456326306,5.59487498554474,5.59487498554474,14.449622653224,8.31047441508587,8.31047441508587,0.933032991536807,0.962198458129154,0.962198458129154,0.901618543673694,0.944051250144553,0.944051250144553,0.85550377346776,0.916895255849141,0.916895255849141,-0.0693147180559945,-0.0385345521612664,-0.0385345521612664,-0.103563748950672,-0.0575748239029421,-0.0575748239029421,-0.156064774826466,-0.0867620380599193,-0.0867620380599193
"251","Saguinus niger","Black-handed Tamarin","mammalia",FALSE,TRUE,"Decreasing","VU","A2c",2190,5.9958932238193,3.50389048801824,1.96335481659702,1.96335481659702,4.90109037786124,2.75506418670095,2.75506418670095,6.51175273797047,3.6741674786795,3.6741674786795,0.964961095119818,0.98036645183403,0.98036645183403,0.950989096221388,0.97244935813299,0.97244935813299,0.934882472620295,0.963258325213205,0.963258325213205,-0.0356674943938732,-0.0198288467691967,-0.0198288467691967,-0.0502526820951295,-0.0279372787446668,-0.0279372787446668,-0.0673344553263765,-0.0374336526757367,-0.0374336526757367
"252","Saguinus oedipus","Cotton-headed Tamarin","mammalia",FALSE,TRUE,"Decreasing","CR","A2cd",2190,5.9958932238193,14.8660077479215,8.55883804493366,8.55883804493366,20.1786754970349,11.776479855602,11.776479855602,36.9042655519807,22.5871983362855,22.5871983362855,0.851339922520785,0.914411619550663,0.914411619550663,0.798213245029651,0.88223520144398,0.88223520144398,0.630957344480193,0.774128016637145,0.774128016637145,-0.16094379124341,-0.0894744592871469,-0.0894744592871469,-0.225379492882461,-0.125296590221186,-0.125296590221186,-0.46051701859881,-0.256018022896827,-0.256018022896827
"253","Saiga tatarica","Saiga","mammalia",TRUE,TRUE,"Decreasing","CR","A2acd",1700.19755,4.65488720054757,14.8660077479215,10.8857350216635,10.8857350216635,20.1786754970349,14.9042195415786,14.9042195415786,36.9042655519807,28.0913146879148,28.0913146879148,0.851339922520785,0.891142649783365,0.891142649783365,0.798213245029651,0.850957804584214,0.850957804584214,0.630957344480193,0.719086853120852,0.719086853120852,-0.16094379124341,-0.115250763559124,-0.115250763559124,-0.225379492882461,-0.161392734970355,-0.161392734970355,-0.46051701859881,-0.329773131448195,-0.329773131448195
"254","Sarcophilus harrisii","Tasmanian Devil","mammalia",TRUE,TRUE,"Decreasing","EN","A2be+3e",1704.2151,4.66588665297741,6.69670084631926,4.83127240017192,4.83127240017192,9.8381456326306,7.13157438582348,7.13157438582348,14.449622653224,10.5502771866393,10.5502771866393,0.933032991536807,0.951687275998281,0.951687275998281,0.901618543673694,0.928684256141765,0.928684256141765,0.85550377346776,0.894497228133607,0.894497228133607,-0.0693147180559945,-0.0495187897543998,-0.0495187897543998,-0.103563748950672,-0.0739864729208439,-0.0739864729208439,-0.156064774826466,-0.111493474826754,-0.111493474826754
"255","Semnopithecus hypoleucos","Black-footed Gray Langur","mammalia",FALSE,TRUE,"Decreasing","VU","A2d",3650,9.99315537303217,3.50389048801824,1.18268149284166,1.18268149284166,4.90109037786124,1.66226604635902,1.66226604635902,6.51175273797047,2.22098393248984,2.22098393248984,0.964961095119818,0.988173185071583,0.988173185071583,0.950989096221388,0.98337733953641,0.98337733953641,0.934882472620295,0.977790160675102,0.977790160675102,-0.0356674943938732,-0.011897308061518,-0.011897308061518,-0.0502526820951295,-0.0167623672468,-0.0167623672468,-0.0673344553263765,-0.022460191605442,-0.022460191605442
"256","Simias concolor","Pig-tailed Snub-nosed Langur","mammalia",FALSE,TRUE,"Decreasing","CR","A2cd",4024.409658,11.0182331498973,14.8660077479215,4.75237808352963,4.75237808352963,20.1786754970349,6.59112252449698,6.59112252449698,36.9042655519807,13.0050122527714,13.0050122527714,0.851339922520785,0.952476219164704,0.952476219164704,0.798213245029651,0.93408877475503,0.93408877475503,0.630957344480193,0.869949877472286,0.869949877472286,-0.16094379124341,-0.0486901390491722,-0.0486901390491722,-0.225379492882461,-0.0681837973524704,-0.0681837973524704,-0.46051701859881,-0.139319681093969,-0.139319681093969
"257","Smutsia gigantea","Giant Ground Pangolin","mammalia",FALSE,TRUE,"Decreasing","EN","A2cd+4cd",1825,4.99657768651609,6.69670084631926,4.51886168791656,4.51886168791656,9.8381456326306,6.67571183335754,6.67571183335754,14.449622653224,9.88778380116803,9.88778380116803,0.933032991536807,0.954811383120834,0.954811383120834,0.901618543673694,0.933242881666425,0.933242881666425,0.85550377346776,0.90112216198832,0.90112216198832,-0.0693147180559945,-0.0462414625935197,-0.0462414625935197,-0.103563748950672,-0.0690897886835305,-0.0690897886835305,-0.156064774826466,-0.104114445671903,-0.104114445671903
"258","Solomys ponceleti","Poncelet's Giant Rat","mammalia",FALSE,TRUE,"Decreasing","CR","A2cd",620.3162071,1.69833321587953,14.8660077479215,14.8660077479215,27.0857268276818,20.1786754970349,20.1786754970349,35.7478041095725,36.9042655519807,36.9042655519807,59.4996976595557,0.851339922520785,0.851339922520785,0.729142731723182,0.798213245029651,0.798213245029651,0.642521958904275,0.630957344480193,0.630957344480193,0.405003023404443,-0.16094379124341,-0.16094379124341,-0.315885775022582,-0.225379492882461,-0.225379492882461,-0.442354285513874,-0.46051701859881,-0.46051701859881,-0.903860746707307
"259","Spermophilus citellus","European Souslik","mammalia",TRUE,TRUE,"Decreasing","VU","A2bc",953.1642,2.60962135523614,3.50389048801824,3.50389048801824,4.45367379778161,4.90109037786124,4.90109037786124,6.21722505426221,6.51175273797047,6.51175273797047,8.2413064110634,0.964961095119818,0.964961095119818,0.955463262022184,0.950989096221388,0.950989096221388,0.937827749457378,0.934882472620295,0.934882472620295,0.917586935889366,-0.0356674943938732,-0.0356674943938732,-0.0455589649973642,-0.0502526820951295,-0.0502526820951295,-0.0641889828120068,-0.0673344553263765,-0.0673344553263765,-0.0860079505292619
"260","Spilocuscus wilsoni","Blue-eyed Spotted Cuscus","mammalia",FALSE,TRUE,"Decreasing","CR","A2cd",1740.556575,4.7653841889117,14.8660077479215,10.6472703821906,10.6472703821906,20.1786754970349,14.5851705263864,14.5851705263864,36.9042655519807,27.539350841165,27.539350841165,0.851339922520785,0.893527296178094,0.893527296178094,0.798213245029651,0.854148294736136,0.854148294736136,0.630957344480193,0.72460649158835,0.72460649158835,-0.16094379124341,-0.112578395125623,-0.112578395125623,-0.225379492882461,-0.157650453036493,-0.157650453036493,-0.46051701859881,-0.322126541703507,-0.322126541703507
"261","Spilogale putorius","Eastern Spotted Skunk","mammalia",FALSE,TRUE,"Decreasing","VU","A2abc+3bc+4abc",1257.256817,3.44218156605065,3.50389048801824,3.39499372991608,3.39499372991608,4.90109037786124,4.74985008767842,4.74985008767842,6.51175273797047,6.31248159230801,6.31248159230801,0.964961095119818,0.966050062700839,0.966050062700839,0.950989096221388,0.952501499123216,0.952501499123216,0.934882472620295,0.93687518407692,0.93687518407692,-0.0356674943938732,-0.0345396213704051,-0.0345396213704051,-0.0502526820951295,-0.0486635980998783,-0.0486635980998783,-0.0673344553263765,-0.0652052136455931,-0.0652052136455931
"262","Spilogale pygmaea","Pygmy Spotted Skunk","mammalia",FALSE,TRUE,"Decreasing","VU","A2ce",1825,4.99657768651609,3.50389048801824,2.35137563054822,2.35137563054822,4.90109037786124,3.29690080862926,3.29690080862926,6.51175273797047,4.39264016869589,4.39264016869589,0.964961095119818,0.976486243694518,0.976486243694518,0.950989096221388,0.967030991913707,0.967030991913707,0.934882472620295,0.956073598313041,0.956073598313041,-0.0356674943938732,-0.023794616123036,-0.023794616123036,-0.0502526820951295,-0.0335247344936001,-0.0335247344936001,-0.0673344553263765,-0.044920383210884,-0.044920383210884
"263","Sus barbatus","Bearded Pig","mammalia",FALSE,TRUE,"Decreasing","VU","A2cd",2555,6.99520876112252,3.50389048801824,1.68525345545091,1.68525345545091,4.90109037786124,2.3661802660969,2.3661802660969,6.51175273797047,3.15766942918758,3.15766942918758,0.964961095119818,0.983147465445491,0.983147465445491,0.950989096221388,0.976338197339031,0.976338197339031,0.934882472620295,0.968423305708124,0.968423305708124,-0.0356674943938732,-0.0169961543735971,-0.0169961543735971,-0.0502526820951295,-0.0239462389240001,-0.0239462389240001,-0.0673344553263765,-0.0320859880077744,-0.0320859880077744
"264","Sus cebifrons","Visayan Warty Pig","mammalia",FALSE,TRUE,"Decreasing","CR","A2cde",2555,6.99520876112252,14.8660077479215,7.38252930088964,7.38252930088964,20.1786754970349,10.1831040360979,10.1831040360979,36.9042655519807,19.703489327801,19.703489327801,0.851339922520785,0.926174706991104,0.926174706991104,0.798213245029651,0.898168959639021,0.898168959639021,0.630957344480193,0.80296510672199,0.80296510672199,-0.16094379124341,-0.0766923936746974,-0.0766923936746974,-0.225379492882461,-0.107397077332445,-0.107397077332445,-0.46051701859881,-0.219444019625851,-0.219444019625851
"265","Sus philippensis","Philippine Warty Pig","mammalia",FALSE,TRUE,"Decreasing","VU","A2c+4cde",2555,6.99520876112252,3.50389048801824,1.68525345545091,1.68525345545091,4.90109037786124,2.3661802660969,2.3661802660969,6.51175273797047,3.15766942918758,3.15766942918758,0.964961095119818,0.983147465445491,0.983147465445491,0.950989096221388,0.976338197339031,0.976338197339031,0.934882472620295,0.968423305708124,0.968423305708124,-0.0356674943938732,-0.0169961543735971,-0.0169961543735971,-0.0502526820951295,-0.0239462389240001,-0.0239462389240001,-0.0673344553263765,-0.0320859880077744,-0.0320859880077744
"266","Sus verrucosus","Javan Warty Pig","mammalia",FALSE,TRUE,"Decreasing","EN","A2cd",2190,5.9958932238193,6.69670084631926,3.78015418708458,3.78015418708458,9.8381456326306,5.59487498554474,5.59487498554474,14.449622653224,8.31047441508587,8.31047441508587,0.933032991536807,0.962198458129154,0.962198458129154,0.901618543673694,0.944051250144553,0.944051250144553,0.85550377346776,0.916895255849141,0.916895255849141,-0.0693147180559945,-0.0385345521612664,-0.0385345521612664,-0.103563748950672,-0.0575748239029421,-0.0575748239029421,-0.156064774826466,-0.0867620380599193,-0.0867620380599193
"267","Sylvilagus transitionalis","New England Cottontail","mammalia",FALSE,TRUE,"Decreasing","VU","A2ce",1089.485,2.98284736481862,3.50389048801824,3.50389048801824,3.90745435619196,4.90109037786124,4.90109037786124,5.46096763628792,6.51175273797047,6.51175273797047,7.24849753069147,0.964961095119818,0.964961095119818,0.96092545643808,0.950989096221388,0.950989096221388,0.945390323637121,0.934882472620295,0.934882472620295,0.927515024693085,-0.0356674943938732,-0.0356674943938732,-0.0398584417633475,-0.0502526820951295,-0.0502526820951295,-0.0561573958804575,-0.0673344553263765,-0.0673344553263765,-0.0752462855017402
"268","Symphalangus syndactylus","Siamang","mammalia",FALSE,TRUE,"Decreasing","EN","A2cd",4745,12.9911019849418,6.69670084631926,1.76279551021424,1.76279551021424,9.8381456326306,2.62230402385573,2.62230402385573,14.449622653224,3.92528515295656,3.92528515295656,0.933032991536807,0.982372044897858,0.982372044897858,0.901618543673694,0.973776959761443,0.973776959761443,0.85550377346776,0.960747148470434,0.960747148470434,-0.0693147180559945,-0.0177851779205845,-0.0177851779205845,-0.103563748950672,-0.0265729956475118,-0.0265729956475118,-0.156064774826466,-0.0400440175661167,-0.0400440175661167
"269","Tapirus bairdii","Baird's Tapir","mammalia",TRUE,TRUE,"Decreasing","EN","A2abcd+3bcde",4015,10.9924709103354,6.69670084631926,2.07994902374956,2.07994902374956,9.8381456326306,3.09164514569873,3.09164514569873,14.449622653224,4.62223901108084,4.62223901108084,0.933032991536807,0.979200509762504,0.979200509762504,0.901618543673694,0.969083548543013,0.969083548543013,0.85550377346776,0.953777609889192,0.953777609889192,-0.0693147180559945,-0.021018846633418,-0.021018846633418,-0.103563748950672,-0.0314044494016048,-0.0314044494016048,-0.156064774826466,-0.0473247480326833,-0.0473247480326833
"270","Tapirus indicus","Malay Tapir","mammalia",TRUE,TRUE,"Decreasing","EN","A2bcd+3bcd; C1",4015,10.9924709103354,6.69670084631926,2.07994902374956,2.07994902374956,9.8381456326306,3.09164514569873,3.09164514569873,14.449622653224,4.62223901108084,4.62223901108084,0.933032991536807,0.979200509762504,0.979200509762504,0.901618543673694,0.969083548543013,0.969083548543013,0.85550377346776,0.953777609889192,0.953777609889192,-0.0693147180559945,-0.021018846633418,-0.021018846633418,-0.103563748950672,-0.0314044494016048,-0.0314044494016048,-0.156064774826466,-0.0473247480326833,-0.0473247480326833
"271","Tapirus pinchaque","Mountain Tapir","mammalia",FALSE,TRUE,"Decreasing","EN","A2cd+3cd; C1",4015,10.9924709103354,6.69670084631926,2.07994902374956,2.07994902374956,9.8381456326306,3.09164514569873,3.09164514569873,14.449622653224,4.62223901108084,4.62223901108084,0.933032991536807,0.979200509762504,0.979200509762504,0.901618543673694,0.969083548543013,0.969083548543013,0.85550377346776,0.953777609889192,0.953777609889192,-0.0693147180559945,-0.021018846633418,-0.021018846633418,-0.103563748950672,-0.0314044494016048,-0.0314044494016048,-0.156064774826466,-0.0473247480326833,-0.0473247480326833
"272","Tapirus terrestris","Lowland Tapir","mammalia",TRUE,TRUE,"Decreasing","VU","A2cde+3cde",4015,10.9924709103354,3.50389048801824,1.07574548459258,1.07574548459258,4.90109037786124,1.51229970208653,1.51229970208653,6.51175273797047,2.02113129281826,2.02113129281826,0.964961095119818,0.989242545154074,0.989242545154074,0.950989096221388,0.984877002979135,0.984877002979135,0.934882472620295,0.979788687071817,0.979788687071817,-0.0356674943938732,-0.01081573460138,-0.01081573460138,-0.0502526820951295,-0.0152385156789091,-0.0152385156789091,-0.0673344553263765,-0.0204183560049473,-0.0204183560049473
"273","Tarsius bancanus","Horsfield’s Tarsier","mammalia",FALSE,TRUE,"Decreasing","VU","A2cd",2190,5.9958932238193,3.50389048801824,1.96335481659702,1.96335481659702,4.90109037786124,2.75506418670095,2.75506418670095,6.51175273797047,3.6741674786795,3.6741674786795,0.964961095119818,0.98036645183403,0.98036645183403,0.950989096221388,0.97244935813299,0.97244935813299,0.934882472620295,0.963258325213205,0.963258325213205,-0.0356674943938732,-0.0198288467691967,-0.0198288467691967,-0.0502526820951295,-0.0279372787446668,-0.0279372787446668,-0.0673344553263765,-0.0374336526757367,-0.0374336526757367
